pos;artist_name;playlist_index;artist_uri;album_uri;duration_ms_x;album_name;track_uri;track_name;Unnamed: 0;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;track_href;analysis_url;duration_ms_y;time_signature;chunk_x;genero;chunk_y;Unnamed: 3;loudness_mW
52;Moose;1;spotify:artist:5juac7bFYyLKmV0VGSyaKM;spotify:album:3jlchQb5BMfS7Cug5iceJn;168933;Live A Little Love A Lot;spotify:track:590sE8TWkgAscOaLyjvYRl;First Balloon To Nice;7;0.436;0.611;6;-7.746;1;0.0337;0.237;0.024;0.0942;0.187;103.315;audio_features;590sE8TWkgAscOaLyjvYRl;https://api.spotify.com/v1/tracks/590sE8TWkgAscOaLyjvYRl;https://api.spotify.com/v1/audio-analysis/590sE8TWkgAscOaLyjvYRl;168933;4;3;[];2.0;;0.16803509660515265
53;Moose;1;spotify:artist:5juac7bFYyLKmV0VGSyaKM;spotify:album:3jlchQb5BMfS7Cug5iceJn;372293;Live A Little Love A Lot;spotify:track:6tZUEAbX1M8twwJG26nLPf;Rubdown;8;0.298;0.587;11;-6.898;0;0.0395;0.0123;0.0208;0.133;0.0734;131.468;audio_features;6tZUEAbX1M8twwJG26nLPf;https://api.spotify.com/v1/tracks/6tZUEAbX1M8twwJG26nLPf;https://api.spotify.com/v1/audio-analysis/6tZUEAbX1M8twwJG26nLPf;372293;4;3;[];2.0;;0.2042678416275538
54;Moose;1;spotify:artist:5juac7bFYyLKmV0VGSyaKM;spotify:album:3jlchQb5BMfS7Cug5iceJn;202533;Live A Little Love A Lot;spotify:track:17q3q8wMWgYB8HoqZNNMRT;So Much Love So Little Time;9;0.541;0.744;1;-5.576;1;0.0344;0.0617;0.00122;0.0578;0.888;125.891;audio_features;17q3q8wMWgYB8HoqZNNMRT;https://api.spotify.com/v1/tracks/17q3q8wMWgYB8HoqZNNMRT;https://api.spotify.com/v1/audio-analysis/17q3q8wMWgYB8HoqZNNMRT;202533;4;3;[];2.0;;0.2769491266809682
55;Moose;1;spotify:artist:5juac7bFYyLKmV0VGSyaKM;spotify:album:3jlchQb5BMfS7Cug5iceJn;284333;Live A Little Love A Lot;spotify:track:6R7gv0TqoBs4CFDhm5uPzr;Last Of The Good Old Days;10;0.405;0.818;3;-7.479;0;0.0337;0.01;0.302;0.68;0.557;160.94;audio_features;6R7gv0TqoBs4CFDhm5uPzr;https://api.spotify.com/v1/tracks/6R7gv0TqoBs4CFDhm5uPzr;https://api.spotify.com/v1/audio-analysis/6R7gv0TqoBs4CFDhm5uPzr;284333;4;3;[];2.0;;0.17868989761804285
56;Moose;1;spotify:artist:5juac7bFYyLKmV0VGSyaKM;spotify:album:5xxnHsOdealeAwAjfJfWH6;233733;. . . XYZ;spotify:track:6AAWJJ0zamfEVReLLDj4BC;Screaming;11;0.459;0.846;9;-10.714;1;0.0433;0.0177;0.129;0.0723;0.448;119.506;audio_features;6AAWJJ0zamfEVReLLDj4BC;https://api.spotify.com/v1/tracks/6AAWJJ0zamfEVReLLDj4BC;https://api.spotify.com/v1/audio-analysis/6AAWJJ0zamfEVReLLDj4BC;233733;4;3;[];2.0;;0.08483987109859956
57;Rogue Wave;1;spotify:artist:2JSc53B5cQ31m0xTB7JFpG;spotify:album:5yP4fdlKXAvY4wwJLCxfh8;284973;Descended Like Vultures;spotify:track:62Rq7yIwT6p2FFxiszk3dc;Love's Lost Guarantee;12;0.256;0.746;0;-7.767;1;0.0341;0.026;0.621;0.423;0.156;146.154;audio_features;62Rq7yIwT6p2FFxiszk3dc;https://api.spotify.com/v1/tracks/62Rq7yIwT6p2FFxiszk3dc;https://api.spotify.com/v1/audio-analysis/62Rq7yIwT6p2FFxiszk3dc;284973;4;3;['bay area indie', 'chamber pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler'];2.0;;0.16722453616016406
58;Rogue Wave;1;spotify:artist:2JSc53B5cQ31m0xTB7JFpG;spotify:album:0ZvFi6ooJJOuMuMWfHAstk;199613;10:01;spotify:track:1gMxEMadnj1DIiny9wOAiT;10:01;13;0.165;0.9;0;-3.92;1;0.0652;0.0155;0.00154;0.217;0.135;190.985;audio_features;1gMxEMadnj1DIiny9wOAiT;https://api.spotify.com/v1/tracks/1gMxEMadnj1DIiny9wOAiT;https://api.spotify.com/v1/audio-analysis/1gMxEMadnj1DIiny9wOAiT;199613;4;3;['bay area indie', 'chamber pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler'];2.0;;0.40550853544838383
59;Rogue Wave;1;spotify:artist:2JSc53B5cQ31m0xTB7JFpG;spotify:album:0ZvFi6ooJJOuMuMWfHAstk;180666;10:01;spotify:track:1KVU56xCG8SqaXRjf9n4Da;Crush The Camera;14;0.778;0.381;7;-8.802;1;0.0429;0.523;0.000236;0.0573;0.737;139.124;audio_features;1KVU56xCG8SqaXRjf9n4Da;https://api.spotify.com/v1/tracks/1KVU56xCG8SqaXRjf9n4Da;https://api.spotify.com/v1/audio-analysis/1KVU56xCG8SqaXRjf9n4Da;180667;5;3;['bay area indie', 'chamber pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler'];2.0;;0.13176497986572222
60;Rogue Wave;1;spotify:artist:2JSc53B5cQ31m0xTB7JFpG;spotify:album:6HqU5Tckb8sF6Gj2CRPla2;135746;Out of the Shadow;spotify:track:4nZLpgrDO1O8mXI1sPNHov;Every Moment;15;0.429;0.816;4;-7.756;0;0.0458;0.313;0.0255;0.114;0.436;140.595;audio_features;4nZLpgrDO1O8mXI1sPNHov;https://api.spotify.com/v1/tracks/4nZLpgrDO1O8mXI1sPNHov;https://api.spotify.com/v1/audio-analysis/4nZLpgrDO1O8mXI1sPNHov;135747;3;3;['bay area indie', 'chamber pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler'];2.0;;0.16764862660738972
61;Rogue Wave;1;spotify:artist:2JSc53B5cQ31m0xTB7JFpG;spotify:album:6HqU5Tckb8sF6Gj2CRPla2;260000;Out of the Shadow;spotify:track:3wKt77fHCmjWRXkmkYTxrl;Endgame;16;0.281;0.244;7;-14.129;0;0.0295;0.778;0.132;0.109;0.0499;90.351;audio_features;3wKt77fHCmjWRXkmkYTxrl;https://api.spotify.com/v1/tracks/3wKt77fHCmjWRXkmkYTxrl;https://api.spotify.com/v1/audio-analysis/3wKt77fHCmjWRXkmkYTxrl;260000;4;3;['bay area indie', 'chamber pop', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler'];2.0;;0.0386455951581426
62;Weezer;1;spotify:artist:3jOstUTkEu2JkjvRdBA5Gu;spotify:album:3jWhmYMAWw5NvHTTeiQtfl;243530;Pinkerton;spotify:track:3g2gQMeeQAEPztiQKMlGSl;El Scorcho;17;0.479;0.707;1;-4.968;1;0.0659;0.0471;0.0;0.0932;0.661;148.092;audio_features;3g2gQMeeQAEPztiQKMlGSl;https://api.spotify.com/v1/tracks/3g2gQMeeQAEPztiQKMlGSl;https://api.spotify.com/v1/audio-analysis/3g2gQMeeQAEPztiQKMlGSl;243467;4;3;['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock'];2.0;;0.31856642365731125
63;Meltycanon;1;spotify:artist:3agnCimLdkVM3mc4PFJUxC;spotify:album:1NPw3LL7EKyNuWg75euyFk;151662;soft & wet;spotify:track:5pBqIndYOFIWDQPu035Etz;Veldt;18;0.819;0.26;1;-15.696;0;0.0485;0.44;0.56;0.104;0.0588;127.989;audio_features;5pBqIndYOFIWDQPu035Etz;https://api.spotify.com/v1/tracks/5pBqIndYOFIWDQPu035Etz;https://api.spotify.com/v1/audio-analysis/5pBqIndYOFIWDQPu035Etz;151663;4;3;['lo-fi rap'];2.0;;0.02694014941063669
64;Meltycanon;1;spotify:artist:3agnCimLdkVM3mc4PFJUxC;spotify:album:1NPw3LL7EKyNuWg75euyFk;180002;soft & wet;spotify:track:0yegUfm5PJuspjElvwHFt8;Patroklos;19;0.656;0.223;9;-21.003;0;0.0449;0.641;8.04e-05;0.131;0.202;112.918;audio_features;0yegUfm5PJuspjElvwHFt8;https://api.spotify.com/v1/tracks/0yegUfm5PJuspjElvwHFt8;https://api.spotify.com/v1/audio-analysis/0yegUfm5PJuspjElvwHFt8;180002;4;3;['lo-fi rap'];2.0;;0.007937797216901172
65;Meltycanon;1;spotify:artist:3agnCimLdkVM3mc4PFJUxC;spotify:album:1EEfWfBE6Xv6X5fy4KFem5;121172;old compilation 3;spotify:track:3vZTUFGoEFSId655tfKCFE;suncream;20;0.777;0.456;10;-14.109;1;0.0726;0.0956;0.152;0.487;0.343;115.045;audio_features;3vZTUFGoEFSId655tfKCFE;https://api.spotify.com/v1/tracks/3vZTUFGoEFSId655tfKCFE;https://api.spotify.com/v1/audio-analysis/3vZTUFGoEFSId655tfKCFE;121172;4;3;['lo-fi rap'];2.0;;0.03882397512057635
66;Chairlift;1;spotify:artist:7hAolICGSgXJuM6DUpK5rp;spotify:album:4j7QJ7DKZ0cBsNuD7GmJFx;268986;Moth;spotify:track:2yXfkGdRTSPgSFJfOGsLhk;Crying in Public;21;0.606;0.592;6;-7.396;0;0.0751;0.259;0.000991;0.136;0.762;174.623;audio_features;2yXfkGdRTSPgSFJfOGsLhk;https://api.spotify.com/v1/tracks/2yXfkGdRTSPgSFJfOGsLhk;https://api.spotify.com/v1/audio-analysis/2yXfkGdRTSPgSFJfOGsLhk;268987;3;3;['brooklyn indie', 'indietronica', 'metropopolis', 'neo-synthpop'];2.0;;0.18213776371047793
67;Connan Mockasin;1;spotify:artist:247AfC9pLuqwgpH8Mo96oA;spotify:album:16KYbAktZMfmABdrZ0Pm6Q;101466;Caramel;spotify:track:6J7c3Fg5Bey55neqioLLvd;It's Your Body 4;22;0.419;0.0134;7;-23.031;1;0.0453;0.985;0.404;0.149;0.225;136.583;audio_features;6J7c3Fg5Bey55neqioLLvd;https://api.spotify.com/v1/tracks/6J7c3Fg5Bey55neqioLLvd;https://api.spotify.com/v1/audio-analysis/6J7c3Fg5Bey55neqioLLvd;101467;3;3;['experimental pop', 'kiwi rock', 'neo-psychedelic'];2.0;;0.0049762248997346995
68;Marcy Playground;1;spotify:artist:7AQzXO3NPNQsI7oNu5rC3r;spotify:album:5dR0fhE3oveLRSUMMQ3oRB;169733;Marcy Playground;spotify:track:2U4FtN8jDqDKSzGpVC1iLf;Poppies;23;0.359;0.804;4;-6.424;1;0.0494;0.0161;0.000876;0.0889;0.902;182.429;audio_features;2U4FtN8jDqDKSzGpVC1iLf;https://api.spotify.com/v1/tracks/2U4FtN8jDqDKSzGpVC1iLf;https://api.spotify.com/v1/audio-analysis/2U4FtN8jDqDKSzGpVC1iLf;169733;4;3;['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge'];2.0;;0.2278242766250081
69;Concorde;1;spotify:artist:5gSzpQeKekCGJTR9hcWwKF;spotify:album:23qAGuV2cnNN2wR8zgayIC;302532;Summer House;spotify:track:4fmU11hc9cNOvnD1rvddUl;Just Kiss Her;24;0.392;0.644;4;-5.229;1;0.0332;0.000791;0.392;0.106;0.151;120.569;audio_features;4fmU11hc9cNOvnD1rvddUl;https://api.spotify.com/v1/tracks/4fmU11hc9cNOvnD1rvddUl;https://api.spotify.com/v1/audio-analysis/4fmU11hc9cNOvnD1rvddUl;302533;4;3;['rock independant francais'];2.0;;0.29998531811907925
70;Mariah Carey;1;spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ;spotify:album:4D7dLtmZ1BHK0I1IgSOq7K;239980;Infinity;spotify:track:5aVCrbz2wVTA4OFxYd8ZGA;Infinity;25;0.562;0.813;1;-4.247;1;0.0892;0.0523;1.6e-06;0.192;0.209;134.696;audio_features;5aVCrbz2wVTA4OFxYd8ZGA;https://api.spotify.com/v1/tracks/5aVCrbz2wVTA4OFxYd8ZGA;https://api.spotify.com/v1/audio-analysis/5aVCrbz2wVTA4OFxYd8ZGA;239980;4;3;['dance pop', 'pop', 'urban contemporary'];2.0;;0.3760971132597692
71;Mariah Carey;1;spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ;spotify:album:7JXUd8N7OXYQz981E5Jaq2;204733;E=MC²;spotify:track:2H1l4JczUDbiWfQtQElB05;Touch My Body;26;0.715;0.665;4;-7.736;0;0.0502;0.0996;0.0;0.224;0.84;78.502;audio_features;2H1l4JczUDbiWfQtQElB05;https://api.spotify.com/v1/tracks/2H1l4JczUDbiWfQtQElB05;https://api.spotify.com/v1/audio-analysis/2H1l4JczUDbiWfQtQElB05;204733;4;3;['dance pop', 'pop', 'urban contemporary'];2.0;;0.16842245750827042
72;Parks, Squares and Alleys;1;spotify:artist:0botW5W7KGHTm8BkLemEH8;spotify:album:04tzGVf8HFqAciYdFl4zT8;187820;We're Not Just Friends;spotify:track:0CyRloqqjpeKEAd3cO6J6z;We're Not Just Friends;27;0.655;0.653;4;-7.488;1;0.0278;0.502;0.75;0.0781;0.732;114.995;audio_features;0CyRloqqjpeKEAd3cO6J6z;https://api.spotify.com/v1/tracks/0CyRloqqjpeKEAd3cO6J6z;https://api.spotify.com/v1/audio-analysis/0CyRloqqjpeKEAd3cO6J6z;187820;4;3;[];;;0.17831997722329168
73;Ween;1;spotify:artist:3u1ulLq00Y3bfmq9FfjsPu;spotify:album:29uDLfGfPssBvHcHaWDddl;242000;Quebec;spotify:track:0mDkcTvD6fK9suYR72zhs6;Tried And True;28;0.747;0.572;1;-9.046;1;0.0271;0.101;0.273;0.333;0.575;119.706;audio_features;0mDkcTvD6fK9suYR72zhs6;https://api.spotify.com/v1/tracks/0mDkcTvD6fK9suYR72zhs6;https://api.spotify.com/v1/audio-analysis/0mDkcTvD6fK9suYR72zhs6;242000;4;3;['alternative rock'];2.0;;0.12456613801138872
74;SWV;1;spotify:artist:2NmK5FyrQ18HOPXq1UBzqa;spotify:album:2BBrAtWY0c6dPio5b2JYFK;291906;It's About Time;spotify:track:71EHOyEOhNx1SzTebRRyng;Weak;29;0.693;0.533;2;-10.954;0;0.0402;0.107;0.0;0.0695;0.568;127.661;audio_features;71EHOyEOhNx1SzTebRRyng;https://api.spotify.com/v1/tracks/71EHOyEOhNx1SzTebRRyng;https://api.spotify.com/v1/audio-analysis/71EHOyEOhNx1SzTebRRyng;291907;4;3;['contemporary r&b', 'girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary'];2.0;;0.08027863879897863
75;Fazerdaze;1;spotify:artist:2awB7Ol181cocZcLLNBBAh;spotify:album:3uAXs9TF2jfh92uXLFOwLv;170996;Morningside;spotify:track:5pP3sLkAVZ03hyJ6SbsprC;Lucky Girl;30;0.515;0.884;9;-7.297;1;0.043;0.0331;0.0904;0.312;0.703;173.012;audio_features;5pP3sLkAVZ03hyJ6SbsprC;https://api.spotify.com/v1/tracks/5pP3sLkAVZ03hyJ6SbsprC;https://api.spotify.com/v1/audio-analysis/5pP3sLkAVZ03hyJ6SbsprC;170996;4;3;['dreamo', 'nz indie'];2.0;;0.18633738652568343
76;Mons Vi;1;spotify:artist:5W5qK44etRPdYVC1YkfUfW;spotify:album:1G06TykG0J8YAnkDPfibos;172068;Mons Vi Bootlegs Vol. 1 (B-Sides Compilation);spotify:track:2agjAJh3xazIV2IX5U2cdD;Stay (Bedroom Tape);31;0.494;0.247;9;-12.147;0;0.0285;0.612;0.0836;0.226;0.355;120.048;audio_features;2agjAJh3xazIV2IX5U2cdD;https://api.spotify.com/v1/tracks/2agjAJh3xazIV2IX5U2cdD;https://api.spotify.com/v1/audio-analysis/2agjAJh3xazIV2IX5U2cdD;172069;4;3;['bedroom pop'];2.0;;0.06099580958722386
77;Oingo Boingo;1;spotify:artist:5LXEAEGrpKQtpyCu2sZuWu;spotify:album:44Q1H1q6nSnUnjjGPoxAJb;368760;Dead Man's Party;spotify:track:03AhYPRQeOqG2j54Tdg94E;Weird Science;32;0.657;0.826;4;-12.339;1;0.0358;0.0254;0.00974;0.708;0.685;128.144;audio_features;03AhYPRQeOqG2j54Tdg94E;https://api.spotify.com/v1/tracks/03AhYPRQeOqG2j54Tdg94E;https://api.spotify.com/v1/audio-analysis/03AhYPRQeOqG2j54Tdg94E;368760;4;3;['dance rock', 'new romantic', 'new wave', 'zolo'];2.0;;0.058357946294173256
78;Oingo Boingo;1;spotify:artist:5LXEAEGrpKQtpyCu2sZuWu;spotify:album:44Q1H1q6nSnUnjjGPoxAJb;254773;Dead Man's Party;spotify:track:3kdSHY9ZQIjyg4Q68YG4Qz;No One Lives Forever;33;0.588;0.9;11;-11.651;0;0.049;0.0948;0.0404;0.127;0.748;142.094;audio_features;3kdSHY9ZQIjyg4Q68YG4Qz;https://api.spotify.com/v1/tracks/3kdSHY9ZQIjyg4Q68YG4Qz;https://api.spotify.com/v1/audio-analysis/3kdSHY9ZQIjyg4Q68YG4Qz;254773;4;3;['dance rock', 'new romantic', 'new wave', 'zolo'];2.0;;0.06837541889337917
79;Oingo Boingo;1;spotify:artist:5LXEAEGrpKQtpyCu2sZuWu;spotify:album:4nBPe02bdpsMrZs8anVs45;256306;Boingo Alive;spotify:track:7nxvjIWrvrxRHlVgHFFbt1;Wild Sex (In The Working Class) - 1988 Boingo Alive Version;34;0.415;0.83;1;-10.989;1;0.0683;0.0975;0.00364;0.245;0.765;164.485;audio_features;7nxvjIWrvrxRHlVgHFFbt1;https://api.spotify.com/v1/tracks/7nxvjIWrvrxRHlVgHFFbt1;https://api.spotify.com/v1/audio-analysis/7nxvjIWrvrxRHlVgHFFbt1;256307;4;3;['dance rock', 'new romantic', 'new wave', 'zolo'];2.0;;0.07963426939899095
80;Oingo Boingo;1;spotify:artist:5LXEAEGrpKQtpyCu2sZuWu;spotify:album:2ZrOxsdIovhZ6TAf8CnGRv;237400;Only A Lad;spotify:track:5Dsp18WXBOCw8Td6bFi8lf;Only A Lad;35;0.656;0.787;1;-11.266;1;0.0686;0.0405;0.008;0.0634;0.801;179.444;audio_features;5Dsp18WXBOCw8Td6bFi8lf;https://api.spotify.com/v1/tracks/5Dsp18WXBOCw8Td6bFi8lf;https://api.spotify.com/v1/audio-analysis/5Dsp18WXBOCw8Td6bFi8lf;237400;4;3;['dance rock', 'new romantic', 'new wave', 'zolo'];2.0;;0.07471365798284314
81;Oingo Boingo;1;spotify:artist:5LXEAEGrpKQtpyCu2sZuWu;spotify:album:5jh1e0N8DQYM3CF5ZEz3Mc;199306;Skeletons In The Closet: The Best Of Oingo Boingo;spotify:track:2l0O0fvf9dTcCZK0fgPTNC;Private Life - Edited Version;36;0.492;0.792;2;-11.074;1;0.0517;0.00781;0.000114;0.118;0.931;147.584;audio_features;2l0O0fvf9dTcCZK0fgPTNC;https://api.spotify.com/v1/tracks/2l0O0fvf9dTcCZK0fgPTNC;https://api.spotify.com/v1/audio-analysis/2l0O0fvf9dTcCZK0fgPTNC;199307;4;3;['dance rock', 'new romantic', 'new wave', 'zolo'];2.0;;0.07809082302030025
82;salvia palth;1;spotify:artist:0pg0Zm8FsGAYy5kdHuBnSo;spotify:album:23KJrzHF1IBfjzpRgTtaJx;161462;melanchole;spotify:track:7svpAkwc6xaSxlbZ7V7JiS;i was all over her;37;0.529;0.353;7;-12.835;1;0.0292;0.788;0.853;0.116;0.0601;104.557;audio_features;7svpAkwc6xaSxlbZ7V7JiS;https://api.spotify.com/v1/tracks/7svpAkwc6xaSxlbZ7V7JiS;https://api.spotify.com/v1/audio-analysis/7svpAkwc6xaSxlbZ7V7JiS;161463;4;3;['countrygaze', 'lo-fi emo', 'lo-fi indie', 'pov: indie', 'slowcore', 'small room'];2.0;;0.05205950088015483
83;Blonde Tongues;1;spotify:artist:1WXAzKcld8b4tZIteRi14G;spotify:album:1pzZ7uCZMJSH21sP8g7dUG;347000;Blonde Tongues;spotify:track:6bKHrmhfMFhlXqYR6zfPt9;Hey Good Lookin';38;0.201;0.771;10;-6.914;1;0.0401;0.0087;0.847;0.112;0.0984;155.068;audio_features;6bKHrmhfMFhlXqYR6zfPt9;https://api.spotify.com/v1/tracks/6bKHrmhfMFhlXqYR6zfPt9;https://api.spotify.com/v1/audio-analysis/6bKHrmhfMFhlXqYR6zfPt9;347000;3;3;['modern dream pop'];2.0;;0.20351667563669096
84;Sufjan Stevens;1;spotify:artist:4MXUO7sVCaFgFjoTI5ox5c;spotify:album:5U7GN7wM8nZKYeeOoYhPjC;177013;The Age of Adz;spotify:track:09ZmxJH8zykIMTsEhjT3yw;All for Myself;39;0.264;0.378;5;-14.059;1;0.128;0.948;0.00841;0.104;0.186;81.745;audio_features;09ZmxJH8zykIMTsEhjT3yw;https://api.spotify.com/v1/tracks/09ZmxJH8zykIMTsEhjT3yw;https://api.spotify.com/v1/audio-analysis/09ZmxJH8zykIMTsEhjT3yw;177013;4;3;['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter'];2.0;;0.039273535564672515
85;How To Dress Well;1;spotify:artist:4jLcgJjDGmW0HmvbSf6lEI;spotify:album:54E5JvQWalx8xQ7TAeBGvf;378253;"""What Is This Heart?""";spotify:track:69tms8bn7pYZck6hJw6X1e;Words I Don't Remember;40;0.533;0.213;3;-13.437;0;0.0342;0.849;0.565;0.449;0.207;80.004;audio_features;69tms8bn7pYZck6hJw6X1e;https://api.spotify.com/v1/tracks/69tms8bn7pYZck6hJw6X1e;https://api.spotify.com/v1/audio-analysis/69tms8bn7pYZck6hJw6X1e;378253;4;3;['art pop', 'chillwave', 'metropopolis'];2.0;;0.045321053854810445
86;How To Dress Well;1;spotify:artist:4jLcgJjDGmW0HmvbSf6lEI;spotify:album:5PIpamvH4amBLBdCix1IyG;339090;Care;spotify:track:36cNPxDZocGVGmyQF2BR6a;Lost Youth / Lost You;41;0.338;0.725;0;-5.478;1;0.04;0.0779;7.4e-06;0.0808;0.316;83.846;audio_features;36cNPxDZocGVGmyQF2BR6a;https://api.spotify.com/v1/tracks/36cNPxDZocGVGmyQF2BR6a;https://api.spotify.com/v1/audio-analysis/36cNPxDZocGVGmyQF2BR6a;339090;4;3;['art pop', 'chillwave', 'metropopolis'];2.0;;0.28326962002809
87;Bobby Caldwell;1;spotify:artist:4V4Z3qMCwYofWHtip6ePF6;spotify:album:2a14ImqDpJiXMPZykB5nbx;286493;What You Won't Do for Love;spotify:track:1lB6TCFlx4f50wdetOuGcT;What You Won't Do for Love;42;0.642;0.397;6;-16.842;1;0.0639;0.461;0.000834;0.106;0.798;84.064;audio_features;1lB6TCFlx4f50wdetOuGcT;https://api.spotify.com/v1/tracks/1lB6TCFlx4f50wdetOuGcT;https://api.spotify.com/v1/audio-analysis/1lB6TCFlx4f50wdetOuGcT;286493;4;3;['yacht rock'];2.0;;0.020691882329488966
88;Hüsker Dü;1;spotify:artist:16bN8mhtDFdegWbg0z3s10;spotify:album:6zoU9wwvh8ETkMsWU3Mtv1;210866;Candy Apple Grey;spotify:track:4tPFEWRuNQhibDQSGB2PVE;Don't Want To Know If You Are Lonely;43;0.305;0.965;0;-5.926;1;0.0809;0.00128;0.00124;0.317;0.644;90.81;audio_features;4tPFEWRuNQhibDQSGB2PVE;https://api.spotify.com/v1/tracks/4tPFEWRuNQhibDQSGB2PVE;https://api.spotify.com/v1/audio-analysis/4tPFEWRuNQhibDQSGB2PVE;210867;4;3;['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk'];2.0;;0.25550535105132616
89;Hüsker Dü;1;spotify:artist:16bN8mhtDFdegWbg0z3s10;spotify:album:6mUx8hRpXfTmAALgp4jGXO;236093;Eight Miles High/Makes No Sense At All (Single);spotify:track:2LXPIpt45CJ2dorhMNCE0F;Eight Miles High;44;0.183;0.938;7;-11.314;1;0.0681;6.27e-05;1.83e-06;0.326;0.184;160.257;audio_features;2LXPIpt45CJ2dorhMNCE0F;https://api.spotify.com/v1/tracks/2LXPIpt45CJ2dorhMNCE0F;https://api.spotify.com/v1/audio-analysis/2LXPIpt45CJ2dorhMNCE0F;236093;4;3;['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk'];2.0;;0.07389243870344743
90;Hüsker Dü;1;spotify:artist:16bN8mhtDFdegWbg0z3s10;spotify:album:1By3l3EcAlNZXJvSOHFJ98;273800;Warehouse: Songs And Stories;spotify:track:1FS4e2J4JeNZKDtcdQpUmn;Turn It Around;45;0.239;0.82;0;-9.41;1;0.0487;0.00847;0.676;0.369;0.547;165.18;audio_features;1FS4e2J4JeNZKDtcdQpUmn;https://api.spotify.com/v1/tracks/1FS4e2J4JeNZKDtcdQpUmn;https://api.spotify.com/v1/audio-analysis/1FS4e2J4JeNZKDtcdQpUmn;273800;4;3;['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk'];2.0;;0.11455129414455355
91;Hüsker Dü;1;spotify:artist:16bN8mhtDFdegWbg0z3s10;spotify:album:1By3l3EcAlNZXJvSOHFJ98;201573;Warehouse: Songs And Stories;spotify:track:77VzCVHQgX613AkssBWK8M;She's A Woman [And Now He Is A Man];46;0.218;0.819;0;-9.783;1;0.0604;2.51e-05;0.604;0.362;0.414;147.555;audio_features;77VzCVHQgX613AkssBWK8M;https://api.spotify.com/v1/tracks/77VzCVHQgX613AkssBWK8M;https://api.spotify.com/v1/audio-analysis/77VzCVHQgX613AkssBWK8M;201573;4;3;['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk'];2.0;;0.10512354552294832
92;Hüsker Dü;1;spotify:artist:16bN8mhtDFdegWbg0z3s10;spotify:album:6zoU9wwvh8ETkMsWU3Mtv1;209200;Candy Apple Grey;spotify:track:7lr5a1V6SZuv1RWFSUOOHe;Crystal;47;0.386;0.964;7;-11.31;1;0.076;0.0589;0.948;0.362;0.0571;90.257;audio_features;7lr5a1V6SZuv1RWFSUOOHe;https://api.spotify.com/v1/tracks/7lr5a1V6SZuv1RWFSUOOHe;https://api.spotify.com/v1/audio-analysis/7lr5a1V6SZuv1RWFSUOOHe;209200;4;3;['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk'];2.0;;0.07396052750582378
93;The Vapors;1;spotify:artist:4K3NWDwBIxgktui14SccR2;spotify:album:24Qpjb4s9cf0HI6VsQgl39;225186;Turning Japanese - Best Of The Vapors;spotify:track:30cHDhxUqgnHq78hv5UjMx;Turning Japanese;48;0.503;0.803;0;-9.701;1;0.0485;0.01;0.0648;0.292;0.941;179.007;audio_features;30cHDhxUqgnHq78hv5UjMx;https://api.spotify.com/v1/tracks/30cHDhxUqgnHq78hv5UjMx;https://api.spotify.com/v1/audio-analysis/30cHDhxUqgnHq78hv5UjMx;225187;4;3;['mod revival', 'new wave'];2.0;;0.10712726072029476
94;Lets Kill Janice;1;spotify:artist:3X03NfrYVLMXS2kz13t5WU;spotify:album:5mmZbh9XqQaR0AEeevo5TS;212661;Interference / Smile & Gesture;spotify:track:7331X4zR3C2eaLh5iHN98k;Interference;49;0.345;0.576;11;-7.132;1;0.0351;0.237;0.679;0.112;0.422;160.38;audio_features;7331X4zR3C2eaLh5iHN98k;https://api.spotify.com/v1/tracks/7331X4zR3C2eaLh5iHN98k;https://api.spotify.com/v1/audio-analysis/7331X4zR3C2eaLh5iHN98k;212662;4;3;[];2.0;;0.1935530413979744
